timestamp,value,metric_name,container,instance,job,namespace,node,pod,resource,uid,unit
2025-07-12 06:04:28,0.05,kube_pod_init_container_resource_limits,wait-for-consumer,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,nimbusguard,desktop-worker,load-test-baseline-hj8q7,cpu,25091ec8-ac38-481c-9081-029ea50cfa4f,core
2025-07-12 06:05:28,0.05,kube_pod_init_container_resource_limits,wait-for-consumer,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,nimbusguard,desktop-worker,load-test-baseline-hj8q7,cpu,25091ec8-ac38-481c-9081-029ea50cfa4f,core
2025-07-12 06:06:28,0.05,kube_pod_init_container_resource_limits,wait-for-consumer,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,nimbusguard,desktop-worker,load-test-baseline-hj8q7,cpu,25091ec8-ac38-481c-9081-029ea50cfa4f,core
2025-07-12 06:07:28,0.05,kube_pod_init_container_resource_limits,wait-for-consumer,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,nimbusguard,desktop-worker,load-test-baseline-hj8q7,cpu,25091ec8-ac38-481c-9081-029ea50cfa4f,core
2025-07-12 06:08:28,0.05,kube_pod_init_container_resource_limits,wait-for-consumer,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,nimbusguard,desktop-worker,load-test-baseline-hj8q7,cpu,25091ec8-ac38-481c-9081-029ea50cfa4f,core
2025-07-12 06:09:28,0.05,kube_pod_init_container_resource_limits,wait-for-consumer,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,nimbusguard,desktop-worker,load-test-baseline-hj8q7,cpu,25091ec8-ac38-481c-9081-029ea50cfa4f,core
2025-07-12 06:10:28,0.05,kube_pod_init_container_resource_limits,wait-for-consumer,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,nimbusguard,desktop-worker,load-test-baseline-hj8q7,cpu,25091ec8-ac38-481c-9081-029ea50cfa4f,core
2025-07-12 05:31:28,33554432.0,kube_pod_init_container_resource_limits,wait-for-consumer,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,nimbusguard,desktop-worker,load-test-baseline-hj8q7,memory,25091ec8-ac38-481c-9081-029ea50cfa4f,byte
2025-07-12 05:32:28,33554432.0,kube_pod_init_container_resource_limits,wait-for-consumer,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,nimbusguard,desktop-worker,load-test-baseline-hj8q7,memory,25091ec8-ac38-481c-9081-029ea50cfa4f,byte
2025-07-12 05:33:28,33554432.0,kube_pod_init_container_resource_limits,wait-for-consumer,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,nimbusguard,desktop-worker,load-test-baseline-hj8q7,memory,25091ec8-ac38-481c-9081-029ea50cfa4f,byte
2025-07-12 05:34:28,33554432.0,kube_pod_init_container_resource_limits,wait-for-consumer,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,nimbusguard,desktop-worker,load-test-baseline-hj8q7,memory,25091ec8-ac38-481c-9081-029ea50cfa4f,byte
2025-07-12 05:35:28,33554432.0,kube_pod_init_container_resource_limits,wait-for-consumer,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,nimbusguard,desktop-worker,load-test-baseline-hj8q7,memory,25091ec8-ac38-481c-9081-029ea50cfa4f,byte
2025-07-12 05:36:28,33554432.0,kube_pod_init_container_resource_limits,wait-for-consumer,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,nimbusguard,desktop-worker,load-test-baseline-hj8q7,memory,25091ec8-ac38-481c-9081-029ea50cfa4f,byte
2025-07-12 05:37:28,33554432.0,kube_pod_init_container_resource_limits,wait-for-consumer,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,nimbusguard,desktop-worker,load-test-baseline-hj8q7,memory,25091ec8-ac38-481c-9081-029ea50cfa4f,byte
2025-07-12 05:38:28,33554432.0,kube_pod_init_container_resource_limits,wait-for-consumer,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,nimbusguard,desktop-worker,load-test-baseline-hj8q7,memory,25091ec8-ac38-481c-9081-029ea50cfa4f,byte
2025-07-12 05:39:28,33554432.0,kube_pod_init_container_resource_limits,wait-for-consumer,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,nimbusguard,desktop-worker,load-test-baseline-hj8q7,memory,25091ec8-ac38-481c-9081-029ea50cfa4f,byte
2025-07-12 05:40:28,33554432.0,kube_pod_init_container_resource_limits,wait-for-consumer,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,nimbusguard,desktop-worker,load-test-baseline-hj8q7,memory,25091ec8-ac38-481c-9081-029ea50cfa4f,byte
2025-07-12 05:41:28,33554432.0,kube_pod_init_container_resource_limits,wait-for-consumer,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,nimbusguard,desktop-worker,load-test-baseline-hj8q7,memory,25091ec8-ac38-481c-9081-029ea50cfa4f,byte
2025-07-12 05:42:28,33554432.0,kube_pod_init_container_resource_limits,wait-for-consumer,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,nimbusguard,desktop-worker,load-test-baseline-hj8q7,memory,25091ec8-ac38-481c-9081-029ea50cfa4f,byte
2025-07-12 05:43:28,33554432.0,kube_pod_init_container_resource_limits,wait-for-consumer,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,nimbusguard,desktop-worker,load-test-baseline-hj8q7,memory,25091ec8-ac38-481c-9081-029ea50cfa4f,byte
2025-07-12 05:44:28,33554432.0,kube_pod_init_container_resource_limits,wait-for-consumer,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,nimbusguard,desktop-worker,load-test-baseline-hj8q7,memory,25091ec8-ac38-481c-9081-029ea50cfa4f,byte
2025-07-12 05:45:28,33554432.0,kube_pod_init_container_resource_limits,wait-for-consumer,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,nimbusguard,desktop-worker,load-test-baseline-hj8q7,memory,25091ec8-ac38-481c-9081-029ea50cfa4f,byte
2025-07-12 05:46:28,33554432.0,kube_pod_init_container_resource_limits,wait-for-consumer,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,nimbusguard,desktop-worker,load-test-baseline-hj8q7,memory,25091ec8-ac38-481c-9081-029ea50cfa4f,byte
2025-07-12 05:47:28,33554432.0,kube_pod_init_container_resource_limits,wait-for-consumer,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,nimbusguard,desktop-worker,load-test-baseline-hj8q7,memory,25091ec8-ac38-481c-9081-029ea50cfa4f,byte
2025-07-12 05:48:28,33554432.0,kube_pod_init_container_resource_limits,wait-for-consumer,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,nimbusguard,desktop-worker,load-test-baseline-hj8q7,memory,25091ec8-ac38-481c-9081-029ea50cfa4f,byte
2025-07-12 05:49:28,33554432.0,kube_pod_init_container_resource_limits,wait-for-consumer,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,nimbusguard,desktop-worker,load-test-baseline-hj8q7,memory,25091ec8-ac38-481c-9081-029ea50cfa4f,byte
2025-07-12 05:50:28,33554432.0,kube_pod_init_container_resource_limits,wait-for-consumer,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,nimbusguard,desktop-worker,load-test-baseline-hj8q7,memory,25091ec8-ac38-481c-9081-029ea50cfa4f,byte
2025-07-12 05:51:28,33554432.0,kube_pod_init_container_resource_limits,wait-for-consumer,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,nimbusguard,desktop-worker,load-test-baseline-hj8q7,memory,25091ec8-ac38-481c-9081-029ea50cfa4f,byte
2025-07-12 05:52:28,33554432.0,kube_pod_init_container_resource_limits,wait-for-consumer,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,nimbusguard,desktop-worker,load-test-baseline-hj8q7,memory,25091ec8-ac38-481c-9081-029ea50cfa4f,byte
2025-07-12 05:53:28,33554432.0,kube_pod_init_container_resource_limits,wait-for-consumer,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,nimbusguard,desktop-worker,load-test-baseline-hj8q7,memory,25091ec8-ac38-481c-9081-029ea50cfa4f,byte
2025-07-12 05:54:28,33554432.0,kube_pod_init_container_resource_limits,wait-for-consumer,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,nimbusguard,desktop-worker,load-test-baseline-hj8q7,memory,25091ec8-ac38-481c-9081-029ea50cfa4f,byte
2025-07-12 05:55:28,33554432.0,kube_pod_init_container_resource_limits,wait-for-consumer,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,nimbusguard,desktop-worker,load-test-baseline-hj8q7,memory,25091ec8-ac38-481c-9081-029ea50cfa4f,byte
2025-07-12 05:56:28,33554432.0,kube_pod_init_container_resource_limits,wait-for-consumer,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,nimbusguard,desktop-worker,load-test-baseline-hj8q7,memory,25091ec8-ac38-481c-9081-029ea50cfa4f,byte
2025-07-12 05:57:28,33554432.0,kube_pod_init_container_resource_limits,wait-for-consumer,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,nimbusguard,desktop-worker,load-test-baseline-hj8q7,memory,25091ec8-ac38-481c-9081-029ea50cfa4f,byte
2025-07-12 05:58:28,33554432.0,kube_pod_init_container_resource_limits,wait-for-consumer,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,nimbusguard,desktop-worker,load-test-baseline-hj8q7,memory,25091ec8-ac38-481c-9081-029ea50cfa4f,byte
2025-07-12 05:59:28,33554432.0,kube_pod_init_container_resource_limits,wait-for-consumer,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,nimbusguard,desktop-worker,load-test-baseline-hj8q7,memory,25091ec8-ac38-481c-9081-029ea50cfa4f,byte
2025-07-12 06:00:28,33554432.0,kube_pod_init_container_resource_limits,wait-for-consumer,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,nimbusguard,desktop-worker,load-test-baseline-hj8q7,memory,25091ec8-ac38-481c-9081-029ea50cfa4f,byte
2025-07-12 06:01:28,33554432.0,kube_pod_init_container_resource_limits,wait-for-consumer,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,nimbusguard,desktop-worker,load-test-baseline-hj8q7,memory,25091ec8-ac38-481c-9081-029ea50cfa4f,byte
2025-07-12 06:02:28,33554432.0,kube_pod_init_container_resource_limits,wait-for-consumer,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,nimbusguard,desktop-worker,load-test-baseline-hj8q7,memory,25091ec8-ac38-481c-9081-029ea50cfa4f,byte
2025-07-12 06:03:28,33554432.0,kube_pod_init_container_resource_limits,wait-for-consumer,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,nimbusguard,desktop-worker,load-test-baseline-hj8q7,memory,25091ec8-ac38-481c-9081-029ea50cfa4f,byte
2025-07-12 06:04:28,33554432.0,kube_pod_init_container_resource_limits,wait-for-consumer,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,nimbusguard,desktop-worker,load-test-baseline-hj8q7,memory,25091ec8-ac38-481c-9081-029ea50cfa4f,byte
2025-07-12 06:05:28,33554432.0,kube_pod_init_container_resource_limits,wait-for-consumer,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,nimbusguard,desktop-worker,load-test-baseline-hj8q7,memory,25091ec8-ac38-481c-9081-029ea50cfa4f,byte
2025-07-12 06:06:28,33554432.0,kube_pod_init_container_resource_limits,wait-for-consumer,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,nimbusguard,desktop-worker,load-test-baseline-hj8q7,memory,25091ec8-ac38-481c-9081-029ea50cfa4f,byte
2025-07-12 06:07:28,33554432.0,kube_pod_init_container_resource_limits,wait-for-consumer,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,nimbusguard,desktop-worker,load-test-baseline-hj8q7,memory,25091ec8-ac38-481c-9081-029ea50cfa4f,byte
2025-07-12 06:08:28,33554432.0,kube_pod_init_container_resource_limits,wait-for-consumer,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,nimbusguard,desktop-worker,load-test-baseline-hj8q7,memory,25091ec8-ac38-481c-9081-029ea50cfa4f,byte
2025-07-12 06:09:28,33554432.0,kube_pod_init_container_resource_limits,wait-for-consumer,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,nimbusguard,desktop-worker,load-test-baseline-hj8q7,memory,25091ec8-ac38-481c-9081-029ea50cfa4f,byte
2025-07-12 06:10:28,33554432.0,kube_pod_init_container_resource_limits,wait-for-consumer,kube-state-metrics.nimbusguard.svc:8080,prometheus.scrape.kube_state_metrics,nimbusguard,desktop-worker,load-test-baseline-hj8q7,memory,25091ec8-ac38-481c-9081-029ea50cfa4f,byte
